UNINUMBR,YEAR,CERT,BRNUM
493031,2024,3066,88
493036,2022,3657,57
493036,2023,3657,57
493036,2024,3657,57
493037,2022,3863,15
493037,2023,3863,15
493037,2024,3863,15
493039,2022,4290,5
493039,2023,4290,5
493039,2024,4290,5
493041,2022,27237,27
493041,2023,27237,27
493041,2024,27237,27
493042,2022,15399,64
493042,2023,15399,64
493042,2024,15399,64
493043,2022,4993,39
493043,2023,4993,39
493043,2024,4993,39
493044,2022,35583,58
493044,2023,35583,58
493044,2024,35583,58
493045,2022,6544,148
493045,2023,6544,148
493045,2024,6544,148
493046,2022,6811,10
493046,2023,6811,10
493046,2024,6811,10
493047,2022,6989,220
493047,2023,6989,220
493047,2024,6989,220
493048,2022,7666,5
493048,2023,7666,5
493048,2024,7666,5
493050,2022,13876,41
493050,2023,13876,41
493050,2024,13876,41
493055,2022,17451,5
493055,2023,17451,5
493055,2024,17451,5
493056,2022,12633,42
493056,2023,12633,42
493056,2024,12633,42
493059,2022,19502,6
493059,2023,19502,6
493059,2024,19502,6
493060,2022,20231,13
493060,2023,20231,13
493060,2024,20231,13
493061,2022,15345,8
493061,2023,15345,8
493061,2024,15345,8
493062,2022,24387,12
493062,2023,24387,12
493062,2024,24387,12
493063,2022,12633,66
493063,2023,12633,66
493063,2024,12633,66
493064,2022,26451,9
493064,2023,26451,9
493064,2024,26451,9
493068,2022,30788,125
493068,2023,30788,125
493068,2024,30788,125
493071,2022,30788,206
493071,2023,30788,206
493071,2024,30788,206
493072,2022,34256,3
493072,2023,17735,147
493076,2022,58341,1
493076,2023,58341,1
493076,2024,58341,1
493078,2022,11241,256
493078,2023,11241,256
493078,2024,11241,256
493079,2022,15399,79
493079,2023,15399,79
493079,2024,15399,79
493080,2022,4775,4
493080,2023,4775,4
493080,2024,4775,4
493082,2022,57620,7
493084,2022,22526,1
493084,2023,22526,1
493084,2024,22526,1
493085,2022,1331,25
493085,2023,1331,25
493085,2024,1331,25
493086,2022,1487,29
493086,2023,1487,29
493086,2024,1487,29
493087,2022,2138,28
493087,2023,2138,28
493087,2024,2138,28
493088,2022,2138,29
493088,2023,2138,29
493088,2024,2138,29
493089,2022,4767,66
493089,2023,4767,66
493089,2024,4767,66
493090,2022,2240,12
493090,2023,2240,12
493090,2024,2240,12
493091,2022,2777,11
493091,2023,2777,11
493091,2024,2777,11
493092,2022,59052,56
493092,2023,59052,56
493092,2024,59052,56
493093,2022,3285,240
493093,2023,3285,240
493093,2024,3285,240
493095,2022,3840,7
493095,2023,3840,7
493095,2024,3840,7
493096,2022,4239,38
493096,2023,4239,38
493096,2024,4239,38
4931,2022,8405,18
4931,2023,8405,18
4931,2024,8405,18
493100,2022,4977,497
493100,2023,4977,497
493100,2024,4977,497
493101,2022,4977,498
493101,2023,4977,498
493101,2024,4977,498
493102,2022,4977,499
493102,2023,4977,499
493102,2024,4977,499
493103,2022,5531,3
493103,2023,5531,3
493103,2024,5531,3
493104,2022,6085,36
493104,2023,6085,36
493104,2024,6085,36
493105,2022,7072,32
493105,2023,7072,32
493105,2024,7072,32
493106,2022,7514,16
493106,2023,7514,16
493106,2024,7514,16
493107,2022,8018,6
493107,2023,8018,6
493107,2024,8018,6
493108,2022,10634,67
493108,2023,10634,67
493108,2024,10634,67
493109,2022,10634,68
493109,2023,10634,68
493109,2024,10634,68
493110,2022,12633,174
493110,2023,12633,174
493110,2024,12633,174
493113,2022,15270,2
493113,2023,15270,2
493114,2022,15334,11
493114,2023,15334,11
493114,2024,15334,11
493116,2022,18059,20
493116,2023,18059,20
493116,2024,18059,20
493117,2022,18059,21
493117,2023,18059,21
493117,2024,18059,21
493118,2022,15359,102
493118,2023,15359,102
493118,2024,15359,102
493122,2022,22373,5
493122,2023,22373,5
493122,2024,22373,5
493123,2022,15359,122
493123,2023,15359,122
493123,2024,15359,122
493124,2022,58490,2
493124,2023,58490,2
493124,2024,58490,2
493125,2022,14531,37
493126,2022,14531,38
493126,2023,14531,38
493126,2024,14531,38
493128,2022,22957,12
493128,2023,22957,12
493128,2024,22957,12
493130,2022,23296,27
493130,2023,23296,27
493130,2024,23296,27
493131,2022,23647,4
493131,2023,23647,4
493131,2024,23647,4
493133,2022,20231,22
493133,2023,20231,22
493133,2024,20231,22
493134,2022,24998,261
493134,2023,24998,261
493134,2024,24998,261
493135,2022,24998,262
493135,2023,24998,262
493136,2022,24998,263
493136,2023,24998,263
493136,2024,24998,263
493137,2022,25328,1
493137,2023,25328,1
493137,2024,25328,1
493138,2022,26223,5
493138,2023,26223,5
493138,2024,26223,5
493139,2022,26602,2
493139,2023,26602,2
493139,2024,26602,2
493140,2022,7551,216
493140,2023,7551,216
493140,2024,7551,216
493142,2022,29523,107
493142,2023,29523,107
493142,2024,29523,107
493143,2022,29523,108
493143,2023,29523,108
493143,2024,29523,108
493144,2022,32135,103
493144,2023,32135,103
493144,2024,32135,103
493146,2022,34102,15
493146,2023,34102,15
493146,2024,11578,71
493148,2022,35214,11
493148,2023,35214,11
493148,2024,35214,11
493149,2022,12633,182
493149,2023,12633,182
493149,2024,12633,182
493151,2022,24045,168
493151,2023,24045,168
493151,2024,24045,168
493153,2022,58111,2
493153,2023,58111,2
493153,2024,58111,2
493154,2022,58111,3
493154,2023,58111,3
493154,2024,58111,3
493156,2022,58243,3
493156,2023,58243,3
493156,2024,58243,3
493159,2022,58816,1
493159,2023,58816,1
493159,2024,58816,1
493160,2022,15809,23
493160,2023,15809,23
493160,2024,15809,23
4932,2022,713,31
4932,2023,713,31
4932,2024,713,31
493224,2022,35,12
493224,2023,35,12
493224,2024,35,12
493225,2022,169,10
493225,2023,169,10
493225,2024,169,10
493226,2022,588,1158
493226,2023,588,1158
493226,2024,588,1158
493227,2022,588,1159
493227,2023,588,1159
493227,2024,588,1159
493229,2022,588,1161
493229,2023,588,1161
493233,2022,588,1165
493233,2023,588,1165
493235,2022,588,1167
493235,2023,588,1167
493235,2024,588,1167
493237,2022,713,23
493237,2023,713,23
493237,2024,713,23
493239,2022,9846,4321
493239,2023,9846,4321
493239,2024,9846,4321
493242,2022,9846,4324
493242,2023,9846,4324
493242,2024,9846,4324
493245,2022,9846,4326
493245,2023,9846,4326
493249,2022,9846,4328
493249,2023,9846,4328
493249,2024,9846,4328
493254,2022,9846,4332
493254,2023,9846,4332
493254,2024,9846,4332
493255,2022,9846,4333
493255,2023,9846,4333
493255,2024,9846,4333
493256,2022,9846,4334
493256,2023,9846,4334
493256,2024,9846,4334
493257,2022,9846,4335
493257,2023,9846,4335
493257,2024,9846,4335
493258,2022,983,712
493258,2023,983,712
493258,2024,983,712
493259,2022,983,713
493259,2023,983,713
493259,2024,983,713
493260,2022,983,714
493260,2023,983,714
493261,2022,983,715
493261,2023,983,715
493261,2024,983,715
493262,2022,983,716
493262,2023,983,716
493262,2024,983,716
493263,2022,983,717
493263,2023,983,717
493263,2024,983,717
493265,2023,983,719
493265,2024,983,719
493266,2022,983,720
493266,2023,983,720
493266,2024,983,720
493267,2022,983,721
493267,2023,983,721
493267,2024,983,721
493269,2022,3301,3
493269,2023,3301,3
493269,2024,3301,3
493270,2022,3363,26
493270,2023,58629,45
493270,2024,58629,45
493272,2022,873,341
493272,2023,873,341
493272,2024,873,341
493273,2022,2700,27
493273,2023,2700,27
493273,2024,2700,27
493274,2022,57665,54
493274,2023,57665,54
493274,2024,57665,54
493275,2022,12839,29
493275,2023,12839,29
493275,2024,12839,29
493279,2022,12633,161
493279,2023,12633,161
493279,2024,12633,161
493280,2022,4857,41
493280,2023,4857,41
493280,2024,4857,41
493284,2022,5452,67
493284,2023,5452,67
493286,2022,5452,69
493286,2023,5452,69
493286,2024,5452,69
493288,2022,5452,71
493288,2023,5452,71
493288,2024,5452,71
493289,2022,5452,72
493289,2023,5452,72
493289,2024,5452,72
493290,2022,5452,73
493290,2023,5452,73
493290,2024,5452,73
493295,2022,6275,8
493295,2023,6275,8
493295,2024,6275,8
493296,2022,6384,2070
493296,2023,6384,2070
493296,2024,6384,2070
493297,2022,6384,2071
493297,2023,6384,2071
493297,2024,6384,2071
493298,2022,6384,2072
493298,2023,6384,2072
493298,2024,6384,2072
4933,2022,7514,8
4933,2023,7514,8
4933,2024,7514,8
493300,2022,6384,2074
493300,2023,6384,2074
493300,2024,6384,2074
493302,2022,6384,2076
493302,2023,6384,2076
493302,2024,6384,2076
493303,2022,6384,2077
493305,2022,6384,2079
493306,2022,6384,2080
493307,2022,6384,2081
493307,2023,6384,2081
493308,2022,6384,2082
493308,2023,6384,2082
493308,2024,6384,2082
493309,2022,6384,2083
493309,2023,6384,2083
493309,2024,6384,2083
493310,2022,6384,2084
493310,2023,6384,2084
493310,2024,6384,2084
493312,2022,6384,2086
493312,2023,6384,2086
493312,2024,6384,2086
493313,2022,6384,2087
493313,2023,6384,2087
493313,2024,6384,2087
493314,2022,6384,2088
493314,2023,6384,2088
493314,2024,6384,2088
493315,2022,6384,2089
493316,2022,6384,2090
493316,2023,6384,2090
493317,2022,6384,2091
493317,2023,6384,2091
493318,2022,6384,2092
493319,2022,6384,2093
493319,2023,6384,2093
493320,2022,6384,2094
493320,2023,6384,2094
493321,2022,6384,2095
493321,2023,6384,2095
493322,2022,6384,2096
493323,2022,6384,2097
493324,2022,6384,2098
493325,2022,6384,2099
493325,2023,6384,2099
493326,2022,6384,2100
493326,2023,6384,2100
493327,2022,6384,2101
493327,2023,6384,2101
493328,2022,6384,2102
493329,2022,6384,2103
493330,2022,6384,2104
493330,2023,6384,2104
493331,2022,6384,2105
493332,2022,6384,2106
493333,2022,6384,2107
493333,2023,6384,2107
493334,2022,6384,2108
493335,2022,6384,2109
493335,2023,6384,2109
493336,2022,6384,2110
493336,2023,6384,2110
493337,2022,6384,2111
493337,2023,6384,2111
493338,2022,6384,2112
493339,2022,6384,2113
493340,2022,6384,2114
493340,2023,6384,2114
493341,2022,6384,2115
493341,2023,6384,2115
493342,2022,6384,2116
493342,2023,6384,2116
493342,2024,6384,2116
493343,2022,6384,2117
493343,2023,6384,2117
493343,2024,6384,2117
493344,2022,6423,26
493344,2023,6423,26
493344,2024,6423,26
493345,2022,34589,165
493345,2023,34589,165
493345,2024,34589,165
493346,2022,7230,158
493346,2023,7230,158
493346,2024,7230,158
493347,2022,9846,3170
493347,2023,9846,3170
493347,2024,9846,3170
493348,2022,7468,155
493348,2023,7468,155
493348,2024,7468,155
493349,2022,7468,156
493349,2023,7468,156
493349,2024,7468,156
493351,2022,8273,184
493351,2023,8273,184
493351,2024,8273,184
493352,2022,8663,62
493352,2023,8663,62
493352,2024,8663,62
493353,2022,22858,373
493353,2023,22858,373
493353,2024,22858,373
493354,2022,9507,14
493354,2023,9507,14
493354,2024,9507,14
493355,2022,9507,15
493355,2023,9507,15
493355,2024,9507,15
493356,2022,9923,22
493356,2023,9923,22
493356,2024,9923,22
493357,2022,10531,3
493357,2023,10531,3
493357,2024,10531,3
493358,2022,11063,698
493358,2023,11063,698
493358,2024,11063,698
493360,2022,34589,87
493360,2023,34589,87
493360,2024,34589,87
493363,2022,13450,2
493363,2023,13450,2
493363,2024,13450,2
493368,2022,14969,12
493368,2023,14969,12
493368,2024,14969,12
493369,2022,14969,13
493369,2023,14969,13
493369,2024,14969,13
493370,2022,6544,153
493370,2023,6544,153
493370,2024,6544,153
493372,2022,15797,45
493372,2023,15797,45
493372,2024,15797,45
493373,2022,15797,46
493373,2023,15797,46
493373,2024,15797,46
493374,2022,15815,27
493374,2023,15815,27
493374,2024,15815,27
493375,2022,14633,12
493375,2023,14633,12
493375,2024,14633,12
493376,2022,16416,53
493377,2022,16416,54
493377,2023,16416,54
493377,2024,16416,54
493380,2022,16416,57
493380,2023,16416,57
493380,2024,16416,57
493382,2022,16416,59
493382,2023,16416,59
493382,2024,16416,59
493384,2022,16817,8
493384,2023,16817,8
493384,2024,16817,8
493386,2022,17491,38
493386,2023,17491,38
493386,2024,17491,38
493394,2022,18503,81
493394,2023,18503,81
493394,2024,18503,81
493396,2022,12441,298
493396,2023,12441,298
493396,2024,12441,298
493397,2022,16835,423
493397,2023,16835,423
493397,2024,16835,423
493398,2022,16835,424
493398,2023,16835,424
493398,2024,16835,424
4934,2022,7613,0
4934,2023,7613,0
4934,2024,7613,0
493400,2022,4705,52
493400,2023,4705,52
493400,2024,4705,52
493402,2022,2270,357
493402,2023,2270,357
493402,2024,2270,357
493404,2022,2270,358
493404,2023,2270,358
493404,2024,2270,358
493405,2022,2270,359
493405,2023,2270,359
493405,2024,2270,359
493410,2022,22597,23
493410,2023,22597,23
493410,2024,22597,23
493411,2022,22597,24
493411,2023,22597,24
493411,2024,22597,24
493413,2022,1768,136
493413,2023,1768,136
493413,2024,1768,136
493415,2022,1768,138
493415,2023,1768,138
493415,2024,1768,138
493416,2022,1768,139
493416,2023,1768,139
493416,2024,1768,139
493417,2022,1768,140
493417,2023,1768,140
493417,2024,1768,140
493419,2022,6548,3793
493420,2022,6548,3794
493421,2022,6548,3795
493421,2023,6548,3795
493421,2024,6548,3795
493422,2022,23620,14
493422,2023,23620,14
493422,2024,23620,14
493424,2022,2270,594
493425,2022,24347,21
493425,2023,24347,21
493425,2024,24347,21
493426,2022,24563,5
493426,2023,24563,5
493426,2024,24563,5
493430,2022,25796,8
493430,2023,25796,8
493430,2024,25796,8
493431,2022,25796,9
493434,2022,35583,83
493434,2023,35583,83
493434,2024,35583,83
493436,2022,803,277
493436,2023,803,277
493436,2024,803,277
493437,2022,57103,7
493437,2023,57103,7
493437,2024,57103,7
493438,2022,803,167
493438,2023,803,167
493438,2024,803,167
493440,2022,6560,2628
493440,2023,6560,2628
493440,2024,6560,2628
493445,2022,21716,75
493445,2023,21716,75
493445,2024,21716,75
493446,2022,33860,12
493446,2023,33860,12
493446,2024,33860,12
493448,2022,8432,20
493448,2023,8432,20
493448,2024,8432,20
493449,2022,34627,4
493449,2023,34627,4
493449,2024,34627,4
493451,2022,7888,492
493451,2023,7888,492
493451,2024,7888,492
493452,2022,57665,37
493452,2023,57665,37
493452,2024,57665,37
493454,2022,4977,536
493454,2023,4977,536
493454,2024,4977,536
493455,2022,57044,3
493455,2023,57044,3
493455,2024,57044,3
493456,2022,57053,22
493456,2023,32541,643
493456,2024,32541,643
493457,2022,57298,3
493457,2023,57298,3
493457,2024,57298,3
493459,2022,57369,23
493459,2023,57369,23
493459,2024,57369,23
493460,2022,57497,1
493460,2023,57497,1
493460,2024,57497,1
493461,2022,57497,2
493461,2023,57497,2
493461,2024,57497,2
493462,2022,57497,3
493462,2023,57497,3
493462,2024,57497,3
493463,2022,57497,4
493463,2023,57497,4
493463,2024,57497,4
493464,2022,57497,5
493464,2023,57497,5
493464,2024,57497,5
493465,2022,57497,6
493465,2023,57497,6
493465,2024,57497,6
493467,2022,57954,4
493467,2023,57954,4
493467,2024,9678,17
493470,2022,11063,1198
493470,2023,11063,1198
493470,2024,11063,1198
493471,2022,11063,1199
493471,2023,11063,1199
493471,2024,11063,1199
493472,2022,16889,232
493472,2023,16889,232
493472,2024,16889,232
493473,2022,16889,202
493473,2023,16889,202
493473,2024,16889,202
493474,2022,16889,203
493474,2023,16889,203
493474,2024,16889,203
493475,2022,16889,204
493475,2023,16889,204
493476,2022,16889,205
493476,2023,16889,205
493476,2024,16889,205
493477,2022,16889,206
493477,2023,16889,206
493477,2024,16889,206
493478,2022,58486,1
493478,2023,58486,1
493478,2024,58486,1
493479,2022,58564,1
493479,2023,58564,1
493479,2024,58564,1
493480,2022,58581,1
493480,2023,58581,1
493480,2024,58581,1
493481,2022,58626,1
493481,2023,58626,1
493481,2024,58626,1
493482,2022,58564,27
493482,2023,58564,27
493482,2024,58564,27
493484,2022,58716,3
493484,2023,58716,3
493484,2024,58716,3
493486,2022,58827,1
493486,2023,58827,1
493486,2024,58827,1
493489,2022,24045,156
493489,2023,24045,156
493489,2024,24045,156
493490,2022,24045,157
493490,2023,24045,157
493490,2024,24045,157
493494,2022,16835,356
493494,2023,16835,356
493494,2024,16835,356
493495,2022,5123,10
493495,2023,5123,10
493495,2024,5123,10
493498,2022,6560,1351
493498,2023,6560,1351
493498,2024,6560,1351
4935,2022,7614,0
4935,2023,7614,0
4935,2024,7614,0
493500,2022,6560,1353
493500,2023,6560,1353
493500,2024,6560,1353
493501,2022,6560,1354
493501,2023,6560,1354
493501,2024,6560,1354
493502,2022,6560,1355
493502,2023,6560,1355
493502,2024,6560,1355
493503,2022,6560,1356
493503,2023,6560,1356
493503,2024,6560,1356
493504,2022,6560,1357
493504,2023,6560,1357
493504,2024,6560,1357
493506,2022,6560,1359
493506,2023,6560,1359
493506,2024,6560,1359
493508,2022,6605,10
493508,2023,6605,10
493508,2024,6605,10
493509,2022,7213,1840
493509,2023,7213,1840
493509,2024,7213,1840
493512,2022,7213,1843
493513,2022,7213,1844
493513,2023,7213,1844
493513,2024,7213,1844
493514,2022,7213,1845
493514,2023,7213,1845
493514,2024,7213,1845
493517,2022,8231,10
493517,2023,8231,10
493517,2024,8231,10
493518,2022,8231,11
493518,2023,8231,11
493518,2024,8231,11
493519,2022,15019,169
493519,2023,15019,169
493519,2024,15019,169
493520,2022,9620,5
493520,2023,9620,5
493520,2024,9620,5
493521,2022,17077,29
493521,2023,17077,29
493522,2022,16571,297
493522,2023,16571,297
493522,2024,16571,297
493525,2022,16571,300
493525,2023,16571,300
493525,2024,16571,300
493526,2022,16571,301
493526,2023,16571,301
493526,2024,16571,301
493528,2022,3511,9852
493528,2023,3511,9852
493528,2024,3511,9852
493529,2022,3511,9853
493529,2023,3511,9853
