PAIR_ID,CERT,STALPBR,CLASS,UNINUMBR,DEPSUMBR_2022,DEPSUMBR_2023,DEPSUMBR_2024,SHARE_2022,SHARE_2024,DELTA_LOG_SHARE
P002030,16889,TN,DECLINE,493472,91426,66032,36588,0.03635786645584571,0.01682921074092592,-0.7702944781164944
P002030,16889,TN,GAIN,281760,90292,78364,99529,0.03590690261010238,0.04577988728090127,0.2429153020565008
P002031,16889,TN,DECLINE,43532,175226,103736,82784,0.06968306070036992,0.03807776817472426,-0.6043266573224181
P002031,16889,TN,GAIN,419414,124560,129541,132477,0.04953444146894911,0.06093482429555163,0.2071366239195468
P002032,16889,TN,DECLINE,479364,159654,113852,94269,0.06349046016605332,0.0433604697533712,-0.3813414701388211
P002032,16889,TN,GAIN,466778,87409,121753,95994,0.03476040457899304,0.04415390991211443,0.2392025433185852
P002033,16889,TN,DECLINE,510982,51660,30063,32800,0.02054390852830693,0.01508686214885673,-0.3087401662853198
P002033,16889,TN,GAIN,289594,67507,88495,85931,0.02684586978359303,0.03952527900345756,0.3868284584236262
P002034,16889,TN,DECLINE,605580,51811,39872,42248,0.02060395750600291,0.01943261439222254,-0.05853036053670718
P002034,16889,TN,GAIN,590071,20365,29705,39658,0.008098658481977751,0.01824130424083415,0.8119900580685142
P002035,16891,TX,DECLINE,357336,26838,22291,17161,0.04712952101318461,0.03038851112055532,-0.4388349644707673
P002035,16891,TX,GAIN,196252,31809,35728,37041,0.05585896616396114,0.06559179770505737,0.1606206004297781
P002036,16891,TX,DECLINE,259669,33711,26978,25088,0.05919901940813273,0.04442555602776598,-0.2870900876380449
P002036,16891,TX,GAIN,10980,108299,119814,111741,0.1901810863777808,0.1978697407564811,0.03963223477151458
P002037,16891,TX,DECLINE,531456,43937,38692,32972,0.07715663479977242,0.05838645700524154,-0.278753611466466
P002037,16891,TX,GAIN,239501,151740,151317,189669,0.2664667083441625,0.3358637909052274,0.2314563795451627
P002038,16958,MN,DECLINE,614834,9766,942,857,0.004554540222755539,0.0003589438590024963,-2.540713870926782
P002038,16958,MN,GAIN,187908,28618,31632,33957,0.01334649110125108,0.01422246980180603,0.06356958293089297
P002039,16958,MN,DECLINE,219938,2746,2874,2159,0.001280643810330402,0.0009042704685955536,-0.3479897007160657
P002039,16958,MN,GAIN,10833,29224,28942,31784,0.01362910950950316,0.0133123356062256,-0.02351681588364029
P002040,16958,MN,DECLINE,629287,48620,40380,38294,0.02267476404161113,0.01603896865419089,-0.3462312878399206
P002040,16958,MN,GAIN,446098,58698,54295,59924,0.02737481077158556,0.02509842684581749,-0.0868181069511679
P002041,16958,MN,DECLINE,2601,57321,47282,45205,0.02673262339837909,0.01893355559650857,-0.3449488934390751
P002041,16958,MN,GAIN,11837,102052,87933,102360,0.04759368613686753,0.04287222101224681,-0.1044760209113385
P002042,16958,MN,DECLINE,57677,102482,91985,81514,0.04779422395130382,0.03414113153177303,-0.3364019336685493
P002042,16958,MN,GAIN,419592,112498,106056,116645,0.0524653559266386,0.04885531672502471,-0.07128985432902522
P002043,16958,MN,DECLINE,746,17199,15550,14049,0.008021046210441585,0.005884250029318635,-0.3097895686277977
P002043,16958,MN,GAIN,625624,171396,347236,559900,0.07993344010028756,0.2345071956306857,1.076291982783399
P002044,16958,MN,DECLINE,8525,71508,68220,60261,0.03334897217374596,0.02523957513109618,-0.2786137481352779
P002044,16958,MN,GAIN,219931,184845,206205,193440,0.08620561002204051,0.08101995342525424,-0.06203979409467031
P002045,1696,TN,DECLINE,208717,42256,33958,33439,0.05599261134984649,0.04549746654257895,-0.2075630978251506
P002045,1696,TN,GAIN,438926,21437,23918,24341,0.02840575562066119,0.03311862893964874,0.1535041445772665
P002046,1696,TN,DECLINE,427743,41117,41484,33225,0.05448334439775743,0.0452062958185707,-0.1866586824211635
P002046,1696,TN,GAIN,15266,104020,128136,109582,0.1378348975911357,0.1490984592442623,0.0785503133710236
P002047,16970,KY,DECLINE,239786,18,4,4,5.56939309085846e-05,9.851707177707556e-06,-1.732226422948046
P002047,16970,KY,GAIN,641816,175,1584,2880,0.0005414687727223503,0.007093229167949441,2.572610573034705
P002048,16970,KY,DECLINE,522171,3501,3663,3301,0.0108324695617197,0.008130121348403161,-0.286972215273245
P002048,16970,KY,GAIN,644998,4918,16631,19135,0.01521681956713439,0.04712810421135852,1.130468148911893
P002049,16976,PA,DECLINE,239801,19443,17564,15704,0.04710508336604015,0.03956315265723607,-0.1744827256571202
P002049,16976,PA,GAIN,442366,23498,27250,26922,0.05692924183177552,0.06782470681597742,0.1751174105589289
P002050,16976,PA,DECLINE,11051,95589,88813,78791,0.2315860625354324,0.1984984947157595,-0.1541700480501734
P002050,16976,PA,GAIN,239804,35654,38138,38799,0.08637991268491464,0.09774648242155516,0.1236220560539557
P002051,16980,CO,DECLINE,494420,13656,3989,5494,0.002486031546531535,0.00101537308862115,-0.8954315627319805
P002051,16980,CO,GAIN,627323,13481,26107,32760,0.002454173350819538,0.006054536291086433,0.9030178073630185
P002052,16980,CO,DECLINE,11054,236377,180477,177232,0.04303168415893999,0.03275511526073964,-0.272877544212849
P002052,16980,CO,GAIN,1898,155627,152446,180759,0.0283314024232618,0.03340695743102846,0.1647933688754484
P002053,16980,CO,DECLINE,254005,64172,53778,48166,0.01168230934417265,0.00890179471906194,-0.2718227654436104
P002053,16980,CO,GAIN,470507,51270,58820,65427,0.009333541109451653,0.01209188479599854,0.2589200665946663
P002054,16980,CO,DECLINE,419662,59394,49151,46524,0.01081248957781883,0.008598328644887215,-0.2291340676018562
P002054,16980,CO,GAIN,465572,94246,140853,116057,0.01715718578898733,0.02144906344122766,0.2232638997073048
P002055,16980,CO,DECLINE,358787,92839,87910,74794,0.01690104589546288,0.01382304601207322,-0.2010383071824665
P002055,16980,CO,GAIN,284312,124818,129146,147731,0.02272272155645673,0.02730289074537515,0.1836272111991837
P002056,16980,CO,DECLINE,35771,152795,136842,124926,0.02781584579322538,0.02308818683456238,-0.186284756595749
P002056,16980,CO,GAIN,39932,151364,166578,169992,0.02755533677571757,0.03141705534781333,0.1311546801908177
P002057,16980,CO,DECLINE,284307,239813,189855,200386,0.04365719707589095,0.03703431957343242,-0.1645231113892052
P002057,16980,CO,GAIN,635005,139580,109091,154919,0.02541009689988808,0.02863134028323623,0.1193553211793019
P002058,16980,CO,DECLINE,18029,134382,109732,115368,0.02446381746382547,0.02132172597161354,-0.1374686362015426
P002058,16980,CO,GAIN,613550,32486,33929,44098,0.005913973405142313,0.008149967685113843,0.3206960377403411
P002059,16980,CO,DECLINE,12602,208993,162186,182062,0.03804651369392684,0.03364777125237418,-0.1228626350876348
P002059,16980,CO,GAIN,616892,30342,46005,61185,0.005523664995962201,0.01130789996856298,0.7164600051988075
P002060,16980,CO,DECLINE,419203,39598,34665,34630,0.007208690478877834,0.006400140163624028,-0.1189674184330995
P002060,16980,CO,GAIN,621541,18843,26437,47456,0.003430308467435098,0.008770576136440713,0.9387523089022451
P002061,16980,CO,DECLINE,539323,233525,193882,206268,0.04251248659225078,0.03812140084523249,-0.1090220085378155
P002061,16980,CO,GAIN,638872,8273,9670,9574,0.001506073446430535,0.001769417901430449,0.1611447258493481
P002062,16982,IL,DECLINE,2331,41585,34347,31819,0.05067614912448529,0.03967876894683352,-0.2446391110297836
P002062,16982,IL,GAIN,596249,32583,27863,36520,0.03970616729405084,0.04554098626413024,0.1371061944114297
P002063,16982,IL,DECLINE,10913,25561,23548,22470,0.03114904527524272,0.02802042610501113,-0.1058498475267891
P002063,16982,IL,GAIN,239876,13767,14197,14232,0.01677668738720185,0.01774751688146499,0.05625534493339854
P002064,1700,TN,DECLINE,567191,59833,52332,50912,0.1218130773004986,0.08342236175470102,-0.3785713165311718
P002064,1700,TN,GAIN,612085,29487,29685,45654,0.06003212625741317,0.07480681378749844,0.2200291176973555
P002065,1700,TN,DECLINE,190009,48987,51554,54675,0.09973187401132359,0.0895882626677066,-0.1072610106979341
P002065,1700,TN,GAIN,1120,151522,186594,222629,0.3084812912393854,0.3647909525276425,0.167663259481688
P002066,17040,KY,DECLINE,234949,52491,43190,44536,0.08573430548205641,0.0665330110460096,-0.2535548116466731
P002066,17040,KY,GAIN,5165,133916,139765,166344,0.2187269294342852,0.2485038438440233,0.1276342593696712
P002067,17040,KY,DECLINE,7261,40379,37459,39832,0.06595160162808777,0.05950563355453239,-0.1028501747004286
P002067,17040,KY,GAIN,446972,9986,10686,11566,0.01631027746744804,0.01727862416378092,0.05767471146032153
P002068,17068,KS,DECLINE,9476,55580,51470,45100,0.1259209584311309,0.1056879323597233,-0.1751636784927987
P002068,17068,KS,GAIN,3085,38726,39147,42849,0.08773686643044215,0.1004129093942746,0.1349485977803209
P002069,17068,KS,DECLINE,433871,80808,74469,72850,0.1830770206711555,0.170717646838267,-0.0698959385727428
P002069,17068,KS,GAIN,240330,30523,31287,32028,0.06915231043888824,0.07505483586734407,0.08190752173859857
P002070,17077,AL,DECLINE,590600,84695,154776,40098,0.1140272577585522,0.04755117045751014,-0.8746311189707434
P002070,17077,AL,GAIN,11132,71602,50469,153169,0.09639978404897404,0.1816391148637431,0.6335178717347799
P002071,17077,AL,DECLINE,3820,85221,82447,75701,0.1147354263349853,0.08977183786732443,-0.2453575206311875
P002071,17077,AL,GAIN,240385,32266,42369,42740,0.04344062221899103,0.05068424922325261,0.1542201969576631
P002072,17077,AL,DECLINE,10883,115327,123485,116883,0.1552679798750877,0.1386084956004079,-0.1134991458122404
P002072,17077,AL,GAIN,573490,21496,32511,42625,0.02894066866731021,0.05054787372815028,0.5576730556011046
P002073,1711,TN,DECLINE,225973,85659,64401,60052,0.06439562802257406,0.04414906521787077,-0.3774739889999333
P002073,1711,TN,GAIN,190025,38014,57480,73647,0.02857767897885955,0.05414384543563126,0.6390183514616706
P002074,1711,TN,DECLINE,14898,53740,52193,44882,0.04039997023001821,0.03299637555965623,-0.2024313241771078
P002074,1711,TN,GAIN,7589,26897,37223,36650,0.0202202828298623,0.02694436888421641,0.2870881276165703
P002075,1711,TN,DECLINE,44814,131342,112551,110147,0.09873860978695669,0.08097793723028061,-0.1982993155018312
P002075,1711,TN,GAIN,225974,11222,14772,16250,0.008436331706759665,0.01194668470309732,0.3479062269558188
P002076,1711,TN,DECLINE,208707,39371,41164,35657,0.0295978270920366,0.02621433455128252,-0.1213945681533408
P002076,1711,TN,GAIN,205864,10931,15170,17944,0.008217567446675272,0.01319208063460789,0.4733424634150613
P002077,1711,TN,DECLINE,1126,208195,203501,201371,0.1565141756985233,0.148044052021379,-0.0556367071528059
P002077,1711,TN,GAIN,578449,5872,7825,8007,0.004414377096960681,0.005886591041089243,0.2878103232871347
P002078,17115,ME,DECLINE,240588,111926,107611,103953,0.1605428789452244,0.1478034860426066,-0.08267747097565614
P002078,17115,ME,GAIN,358960,43970,44845,53927,0.06306908481694617,0.07667502228718405,0.1953452906930585
P002079,17115,ME,DECLINE,224440,59026,56104,56653,0.08466490335240084,0.08055093065877646,-0.04981148822855115
P002079,17115,ME,GAIN,359867,26242,27979,30591,0.03764063961260636,0.04349519919126314,0.1445662611160843
P002080,17120,MS,DECLINE,360858,12149,9993,8525,0.01533918164096038,0.01094791617170956,-0.3372613122701911
P002080,17120,MS,GAIN,602955,9482,15474,17989,0.01197185943860287,0.023101708388608,0.6573477219334559
P002081,17120,MS,DECLINE,439315,39013,36333,31025,0.04925734573699787,0.03984270958677877,-0.2121190663962624
P002081,17120,MS,GAIN,247249,28664,33228,36449,0.03619082250032828,0.04680828111937146,0.257254569666256
P002082,17120,MS,DECLINE,364005,88077,75634,70905,0.111204963485955,0.09105712564868811,-0.1998879525427245
P002082,17120,MS,GAIN,11163,309774,325904,328896,0.3911169358504288,0.4223725322241157,0.07688111845471518
P002083,17123,DE,DECLINE,472083,35976,30165,29061,0.0627222896355496,0.05084834731060692,-0.2098692603446184
P002083,17123,DE,GAIN,441637,24259,27199,28489,0.04229430799057143,0.04984751269852657,0.1643160853192108
P002084,17123,DE,DECLINE,240604,39176,35149,34830,0.06830132362581419,0.0609424292635642,-0.1139995100106763
P002084,17123,DE,GAIN,476975,21695,34290,39893,0.03782410700587193,0.06980121534916355,0.612704770669292
P002085,17145,NE,DECLINE,433584,10294,7936,6729,0.02221181710098458,0.01612165150495102,-0.3204612665919002
P002085,17145,NE,GAIN,10790,8745,7514,8391,0.01886947159006316,0.02010354848834061,0.06335098484984879
P002086,17145,NE,DECLINE,794,20512,18008,14687,0.04425964565527449,0.03518779843263718,-0.2293739415340522
P002086,17145,NE,GAIN,207690,15518,14685,15765,0.03348387194220698,0.03777052102475149,0.1204650429577486
P002087,17145,NE,DECLINE,8720,71988,68092,61643,0.1553316776244101,0.1476871695229151,-0.05046636906388749
P002087,17145,NE,GAIN,510940,2269,2423,2859,0.004895921216449777,0.00684972531619185,0.3358060979749519
P002088,17159,UT,DECLINE,423262,100690,32654,35990,0.05325659109156707,0.01390491725627663,-1.34287903627444
P002088,17159,UT,GAIN,590011,38660,114707,122939,0.02044790755387807,0.04749810009917733,0.8428091551786119
P002089,17159,UT,DECLINE,258243,108718,46302,47454,0.05750273185314319,0.01833409123310228,-1.143070221466879
P002089,17159,UT,GAIN,240752,36488,116541,99637,0.01929910115949051,0.03849525536714738,0.6904764737032533
P002090,17159,UT,DECLINE,466499,108355,38369,54286,0.05731073520435742,0.02097366874615818,-1.005220175292987
P002090,17159,UT,GAIN,612419,30933,148256,168028,0.01636097062504165,0.06491846170429701,1.378233388540808
P002091,17159,UT,DECLINE,340782,184665,84130,96528,0.09767234476039559,0.03729407760249709,-0.9627839195071377
P002091,17159,UT,GAIN,11195,518793,716940,1167811,0.2743981195964579,0.4511896450672316,0.4973077071124959
P002092,17162,WI,DECLINE,235805,2785,2074,1847,0.004454467663123886,0.002955914148858364,-0.4100996021265972
P002092,17162,WI,GAIN,578433,24643,27041,26735,0.03941524115704198,0.04278633717906246,0.08206625393549488
P002093,17162,WI,DECLINE,235806,3,3,2,4.798349367817471e-06,3.20077330683093e-06,-0.4048795380726171
P002093,17162,WI,GAIN,441490,24950,23972,38607,0.03990627224234863,0.06178612752841087,0.4371453550176571
P002094,17162,WI,DECLINE,192679,8018,6918,5580,0.01282438841038683,0.008930157526058295,-0.3619146677915484
P002094,17162,WI,GAIN,11198,284637,275399,292785,0.4552625896691538,0.468569206320247,0.02880943706925321
P002095,17180,NH,DECLINE,481426,172269,129042,124626,0.1475748565319407,0.1047559007464192,-0.3427026600320607
P002095,17180,NH,GAIN,11214,259724,345751,358054,0.2224934958576516,0.3009666464931746,0.302101580537744
P002096,17180,NH,DECLINE,240816,55516,44776,42923,0.0475579804563051,0.03607944993611727,-0.2762261584440155
P002096,17180,NH,GAIN,591802,33712,42634,45810,0.02887950567661499,0.0385061529150696,0.2876858470829224
P002097,17180,NH,DECLINE,240814,86801,81152,73961,0.0743583878807504,0.06216881850581669,-0.1790429188415792
P002097,17180,NH,GAIN,647693,354,7861,8697,0.0003032553692905109,0.007310369174904176,3.182473800702096
P002098,172,GA,DECLINE,420282,148936,115609,97897,0.06702962227203849,0.05209739691290847,-0.2520196609192386
P002098,172,GA,GAIN,122,135398,152394,138535,0.06093675670347979,0.0737235347490707,0.1904855289603053
P002099,172,GA,DECLINE,7211,42227,36862,29368,0.01900453792018967,0.01562863369192413,-0.1955730636853399
P002099,172,GA,GAIN,365579,36319,36305,36533,0.01634560382512062,0.01944159883775075,0.1734560583993898
P002100,172,GA,DECLINE,429529,122710,98605,93238,0.05522643920208574,0.04961803827865777,-0.1070873670752007
P002100,172,GA,GAIN,619350,9598,17954,17526,0.004319642763113185,0.009326730934509064,0.7697118661948095
P002101,172,GA,DECLINE,418519,20986,17136,16102,0.009444886750020139,0.008568927394012608,-0.09733094386072587
P002101,172,GA,GAIN,363048,8609,10301,13254,0.003874536835553387,0.007053320313019693,0.5990723429874217
P002102,17211,AR,DECLINE,419424,25814,23912,24088,0.02556107318087524,0.01922162320894498,-0.2850347612245611
P002102,17211,AR,GAIN,13853,32908,57357,75651,0.03258556582615024,0.0603676111499459,0.6165832976199705
P002103,17211,AR,DECLINE,444303,33683,32198,33051,0.03335297233870848,0.02637387365820494,-0.2347730080064698
P002103,17211,AR,GAIN,623764,19593,46605,57116,0.0194010268394239,0.04557714344080462,0.8540803559884214
P002104,17211,AR,DECLINE,241041,29258,27677,28871,0.02897132870248887,0.02303833791371017,-0.2291469814393715
P002104,17211,AR,GAIN,569845,17878,30118,64927,0.0177028304922789,0.05181012662268228,1.073861083192436
P002105,17266,CA,DECLINE,543533,199064,124846,109923,0.03047396737180249,0.01851047610130706,-0.4985359427999032
P002105,17266,CA,GAIN,511129,145466,123479,146191,0.02226884890139161,0.02461782349213705,0.1002819211663933
P002106,17266,CA,DECLINE,541132,95556,50460,53087,0.01462831263402704,0.008939581750771796,-0.4924700682992826
P002106,17266,CA,GAIN,245036,92705,85310,91098,0.01419186364788686,0.0153404415079362,0.07782375916027598
P002107,17266,CA,DECLINE,45609,158388,103040,88780,0.02424702981998278,0.01495010205574849,-0.4835760019469417
P002107,17266,CA,GAIN,511130,138677,148964,144962,0.02122954614204202,0.02441086612080888,0.1396344686434692
P002108,17266,CA,DECLINE,358500,116786,86604,71423,0.01787833437227889,0.01202727122243438,-0.3964129362895757
P002108,17266,CA,GAIN,258081,121514,257181,209192,0.01860212630720375,0.03522687259795154,0.638533325643763
P002109,17266,CA,DECLINE,258391,72571,57124,47337,0.01110962447323011,0.007971310892238863,-0.3319628446902913
